t,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8
65,0.03644721069325294,0.0009378867983636069,0.009162146140494681,0.002456268696886613,-0.007770450247173849,-0.04380725636142655,-0.007389455889223521,-0.02907461180118745,-0.05038901510888672
66,-0.004711462187276007,0.040221055551873774,0.041890433743869276,0.041472999390447775,0.0017648100800297171,-0.03436331107341382,-0.04513332679437511,0.014367448744165696,0.014826743292871123
67,-0.04933309214314836,-0.012497703373275921,0.008195881113049043,-0.00802737933222942,-0.02290999754818253,0.0096466288478729,-0.02137601939152334,-0.024513177275399634,0.012154989020803407
68,-0.04489250173147648,-0.019322840268458583,0.0572865393916816,-0.045495237037668584,-0.0847619677850518,-0.0747291555592209,-0.0005513946521104615,0.0018521513655521931,-0.00501199730164326
69,0.0629868005897163,-0.04476333285651512,-0.01560400826972628,-0.029400950242033347,-0.03592037942052415,-0.013778280721431295,0.05605534139312661,0.07424581383446195,-0.013621600510402862
70,-0.0034480054491755965,0.005454284881481247,0.014157745384616963,0.12757428992085262,0.03456552474135285,-0.029187353361375123,0.037343001502580166,-0.013754081585070584,-0.02010930113583956
71,0.0006919869615403513,0.013947435196443533,0.01642465357100731,-0.07697955820570306,0.02701126942133293,-0.03988447251065502,-0.05872384135725984,-0.0016300801001437508,0.00274352816578019
72,-0.016024143596288787,-0.02315972030602308,-0.0021549974520951804,0.011873917076278974,-0.04042967137024146,0.028549940659310016,0.0013266032411565491,-0.07498252640641224,-0.07884023002653012
73,-0.0005297142496368773,0.009076326636907222,0.03748281926288149,-0.04356882682220141,-0.046733818954347445,-0.04409631974492185,0.009890338726858924,0.05028130176657484,-0.017245465010920714
74,-0.021374190811987045,-0.016215733872006397,0.0008667864401059276,-0.011874884074441419,0.04228110880795307,-0.027279270954738886,-0.036367770700713925,0.019667435642599942,-0.06133561398244699
75,0.06417316584426579,-0.02468535296709587,0.08179699588832083,-0.008234561610504763,-0.050524056809616184,0.0021721505690006936,-0.044554956640045405,-0.029417316175703704,0.015523870233480867
76,0.047301124950870035,0.057357717695593974,0.02077177531324593,0.05508693816066604,-0.0750712844138094,-0.013094147172924796,-0.03661832042482755,0.0054194704533014,-0.02304875055891129
77,0.017381348244234828,-0.009431340066557188,0.0027342416075716927,0.0013740107951790708,0.01812996779235637,0.045485011271899814,0.06489651245364585,0.013243879020867638,0.023416663833071633
78,0.03484766855661975,0.00869298041414671,0.03517642446117842,0.020536978373710893,0.048071884967917436,0.010898417829515759,-0.015428271418656799,0.014293978949316536,-0.11804023872938638
79,0.01820562163409932,0.019327253340759572,-0.046830237355888836,-0.0276474091026156,0.05496893684999109,-0.020260742692383184,0.08859146722821867,0.0008493268944897267,0.01557602285652533
80,-0.003511626536512229,-0.0011595726810991604,-0.055324974062495036,-0.00992897489999413,-0.029252881755208397,0.03593502538215619,0.00026934550131117903,-0.010365260926805562,-0.004491531472522463
81,-0.04084267448142865,0.04455207647149158,-0.017221657082719253,-0.05574351505933818,0.018185408359227863,0.01775386477035256,-0.06266335269064814,0.009957388948260749,0.029159000600912567
82,0.013906628459771038,-0.011975109224418013,-0.01966085073324791,0.035553001173027655,0.05930277285321657,0.07102933753772085,0.05102796938848888,-0.003524910894456183,0.013504714537480011
83,0.03372927742913602,-0.002140373439031653,-0.029717935803104382,-0.015812921597797604,0.025689777778617688,-0.0009550346635900594,0.012637439700426672,0.027438661622606837,-0.014839327290999994
84,0.058368017113996154,-0.019874792869057054,-0.06683194694659951,-0.04138889687411641,-0.04048289489733807,0.0019498528932929554,-0.012670894730635544,-0.012960002655281107,0.024594866352223733
85,0.025017259736081862,-0.08379171336800274,-0.015020824620322268,-0.08618384971198283,0.0013997554464576928,-0.0004518707200016562,0.0397511484181332,0.04810980203183317,0.007559316893040223
86,0.0008325685292133668,0.03966587699722895,-0.02289380435192871,0.03254027494307044,0.02732549263071103,-0.03915150247895442,0.037601426733941276,0.02871729738965029,0.0040780395039510375
87,0.022172431829844644,-0.03772746229740822,0.016798805832418877,-0.04918105919982151,-0.007617934536798864,0.0032464817636366087,0.09652800742110594,-0.05438626034849505,0.05872657588346475
88,0.018310396400003332,-0.005392178988160904,0.057390942782704374,-0.017660952610562504,0.04553838604122013,-0.026435902852511895,-0.00384569020984272,-0.042203995625238196,0.017912865094641704
89,-0.043909411128201764,-0.00895568811577041,-0.06423265370936601,-0.03627535182752729,0.009248778372831112,0.05184319027522812,0.11138439155655333,-0.02243163908714435,0.056832420840491824
90,0.0036084014132710964,0.004319263853959216,-0.016769440775124426,-0.05466640959938078,-0.06159190989126474,0.02561019873228373,-0.012740071995977733,-0.023178180189756575,0.00031524357009758144
91,0.049917461128548196,0.06344730360900143,0.019047054617231007,0.039023716837673146,0.05013723678063624,0.044478852575497316,0.02281545071071784,0.02470250467530271,0.020568144182369068
92,-0.031669193940037504,0.05252312405353547,0.03324703460272718,0.06032661839205942,-0.010842747140347017,-0.04650963124697396,-0.010974181831768168,0.0048854163747785,0.002274811735720762
93,-0.039278533596664625,0.018599056160930244,-0.0004253950186355783,-0.028836914207690162,-0.009423752980705538,-0.007915803633323473,-0.012380187206642823,0.07169235813715716,-0.004607961565854352
94,-0.010234824271799451,-0.02679805941323104,0.05457541636065937,-0.00602699322314293,0.05176620385487381,0.0017379116598331933,0.000710820723426344,-0.0028126683224607286,-0.00020322617950880358
95,-0.021025800839154552,0.0006444647504532503,0.027182376927824665,0.019406644302477308,-0.015175172432415517,0.040316082318167266,0.03960588960581558,0.0078337434864385,0.03853504832661703
96,0.00481627480559435,0.00036806595668662304,0.0584688616367993,-0.09709006444775507,-0.05653000830187906,-0.04807748297421223,-0.01617727830477886,-0.009694557523515912,-0.060369123115645275
97,0.0725538192330157,-0.01594135537327099,-0.015311975487001934,-0.04583948571259662,-0.07576148700239149,-0.005594423602250878,-0.041306548954209425,-0.002703946774589229,-0.06424007009122919
98,0.017306173894185425,-0.05254893822055325,0.03375230239881211,-0.03101372121629763,0.02547475848171966,-0.0017334611284875031,-0.05600020693392557,-0.0116615299494122,0.014241194216660088
99,0.040514585713413265,-0.009902415459048599,0.02950804160990593,0.0776611700316158,0.07878777317769312,-0.05001803352461569,-0.03796196796440427,0.06030683542814355,-0.043131266311002905
100,-0.0036932473034671396,-0.02551004093520349,-0.027490938021851024,-0.02737034813519782,-0.035116946811020344,0.09032587309605054,0.010942692547769192,0.03651551774226426,-0.02033204507495065
101,-0.05428711554993268,-0.07224433183735914,-0.0905027495763021,-0.04748207151717955,0.0532078117308816,-0.002599585680716715,0.05014459492624473,0.01725966971900286,0.03102386335694427
102,-0.022642088864174847,0.02262071267762322,0.022347207361596913,-0.020682238023577028,-0.04498790784879232,-0.04809048775559331,0.002590967037343983,0.013979575572005055,-0.032356436664772746
103,0.062381874700860054,0.051330452432731176,-0.04035145780448042,0.06831779169949558,-0.02145584396444803,0.04161606666597022,0.0011954510330304433,-0.015862534629262327,-0.07275247785088343
104,0.061100525271883775,-0.03148846735421089,0.011479390527878205,-0.028860225617355656,-0.024886904395364815,0.03005903815222444,-0.0028426369297479175,0.07048366168204817,-0.01973025672568583
105,-0.01745958511060961,-0.0017503708243326364,-0.004966545500908544,-0.03212465270946187,0.02674951589080765,0.02522865371286913,0.0222360690253347,0.06222706856722759,0.057344313647755565
106,0.0015785924471351188,-0.023980314408283222,0.06429649017034615,0.015164724100685669,-0.0083717433302113,0.04730580830892123,-0.08856747143717095,-0.08003585869251888,0.03179260310768876
107,-0.0002609442993381537,0.08046510486103069,0.03249347555079992,0.007811910533838485,-0.017612041967485663,-0.016207784271475515,-0.08667730261409128,0.010771290734318052,0.03395387934500231
108,-0.038151885074666825,0.002230149843443225,-0.0837742538762068,0.024976112085530792,0.03027284702531078,-0.010231917843269019,-0.10077011073678514,-0.03920980413837432,0.04880705282239685
109,0.03273440991834041,-0.026467445522134782,0.015581499806479902,0.02321500609515136,0.07354673093299663,-0.008713584742861739,0.013710523009406396,-0.058746998104661434,0.04733636416428152
110,-0.06222340626171494,0.009299750652551054,0.038344015584109596,0.012792084470639146,-0.06343958859808625,-0.005664723529077361,0.028382255237936152,-0.07431935481937703,-0.043492781676742504
111,0.07532615987519833,0.018702679637722607,0.025872109553014534,0.10905007770511728,-0.008234351902211143,-0.03256439307831466,0.015639023925793794,0.01837700196102873,-0.021514391034980474
112,-0.028407129855019676,0.03658476222771181,-0.004729052074441875,-0.009215983786516292,0.022835556059539474,-0.05291041853175265,0.01273956636148904,0.07741720848624593,0.018365047376374247
113,-0.00987210533375622,-0.014667180547178417,0.03625137659507831,-0.06828049228823993,0.034393105172971214,-0.015605657543519925,0.013681518282074935,-0.04456896789088671,0.052955917841295067
114,0.03371476445347147,0.016283446078330207,-0.06470058664156891,-0.0009301176193699882,0.014745506783493451,0.021996186588578336,0.005545420815182369,0.012259609152971857,0.058685697019135015
115,-0.0055573856120742764,-0.06996484351272074,0.0032447789540876923,0.05096366083477756,-0.04359260330461882,0.012846935952665275,-0.03753227888861998,-0.02605865376504938,0.059132841497000814
116,0.0752311859141042,0.02415975749853494,-0.00783325382416759,0.023446502918638173,-0.056189537329345694,0.04693447177476657,-0.014228755472022752,-0.007285619802224802,-0.020249581803082655
117,0.026777927378611455,-4.605643058356675e-05,0.019834531831165375,-0.016091410442179342,0.08943186072126737,-0.06314051890715132,0.04943638104468188,0.05548211141210729,-0.03440999848001332
118,0.001316648674105605,-0.00820280715963663,-0.008914956870712748,0.01619454228709343,0.056168474625091995,0.007129304676947198,-0.03810559966905524,0.033518620974251234,0.03633210956081028
119,-0.03615203830445312,-0.03459010165987195,-0.06602449179857488,0.00964587766720542,-0.0031029682575357915,-0.018261396866827675,-0.11952169009106561,-0.049269981961399326,0.04499907696089493
120,0.05806128689746659,-0.005333135262205255,0.011019125796738683,0.09372835576577285,0.06109941664217701,-0.013564320584124132,-0.02443752294118088,-0.012080075203664843,0.019892630882163028
121,-0.004259523099708701,0.09244786297462534,0.003115284647712323,0.07212424808802323,0.014580048731907437,0.03770246402496187,-0.030902614063173284,-0.033425853693238465,0.01789271590198866
122,-0.05365347371769305,-0.05727165836685079,-0.07102106254420747,0.005082914059797428,0.044959054520472476,-0.0008441966228053639,-0.09166021240139806,-0.006931426367488503,-0.006690874665243013
123,0.06879717657470791,0.01806037489386924,0.022120308156485347,0.0051400585501585406,0.013222013552183949,0.030601568417641663,-0.03332931349231381,0.03578517662699291,-0.055020332047311125
124,-0.0002034983239958648,-0.02460874889280939,-0.043352068928119714,-0.012748162546464699,-0.04436163652019657,0.012496630548173194,-0.04722392514435644,0.02929897502755195,-0.04756966906287534
125,0.013440213430047025,-0.007782092184569004,0.019350109131744262,-0.08339040414344684,-0.00151347695267626,0.07949773804603345,0.0033292951357063133,0.003249604808694513,0.021458872902231516
126,0.008380619204137473,-0.027899169602379405,0.05196284140777262,-0.011597033214203573,-0.07728334057160334,-0.05154317544869919,-0.11106137896156405,-0.008471609980196654,-0.008363733312483556
127,-0.0062702818764256265,-0.0847837005169406,0.0241222766863125,0.023435365460020716,0.012218375837827793,0.03880861354374252,-0.047754404497540835,0.08118398134336058,-0.03890399033806468
128,0.06096397747203878,-0.009673703916997949,0.03300722090151724,0.010515954992152054,-0.0042643995610251685,0.05402826532261213,-0.01081815635535931,-0.07057471813940114,-0.032491888331746724
129,-0.028778878193788413,-0.022867281939982175,-0.015088455958095588,-0.054244326216565546,-0.024896009333281933,-0.029574826174801748,0.029620400445686024,0.033000129537349834,-0.006449656517989978
130,-0.04491536575562224,-0.03745501339924465,-0.02599922893274802,-0.045952719033205025,0.0068032385896166885,0.028265344925376693,-0.06514648892070614,0.0017405450123669807,-0.008741881941672185
131,-0.050170480234736574,0.0017669124681569828,0.0406333056318006,-0.08722508194442516,0.013886019102321807,0.04701827438619146,-0.007838450226379207,0.022815598907421974,-0.02884254886027069
132,0.03845153822132023,-0.03920950031063097,-0.018869943481107307,-0.05515121653532734,-0.056079024150132634,-0.008049939703159101,-0.02988988475455761,0.016070930080499486,0.017939396739143684
133,-0.04214505555111205,-0.0019681503924143993,0.044634256940537964,0.0506944269732005,-0.05618693634574933,-0.013541779428661348,0.053259125214432726,0.0211347278778825,0.007448538596237539
134,-0.009761951661087098,-0.00115740671195325,0.002567372181537072,-0.026242817542252633,0.02168900406880504,0.11584318013931115,-0.07239348105625558,0.013524237986130122,-0.03077633289117935
135,0.04756890909222192,0.008117014816296933,0.044764258196011875,-0.09327059697595866,0.0635760415018951,0.014866572879426963,0.04152123235771453,-0.04808339521236578,-0.03383282723443635
136,0.04369720678328536,-0.07006192849436084,0.038308721446585633,0.001050940511878737,-0.007722960338279996,-0.05999764235780182,0.01911834897883269,-0.0955650942314439,0.02520803840631484
137,0.046908432345956985,-0.006690443073506382,-0.028148472715806273,-0.019469029994479796,0.05104028513226105,0.02056078246924201,-0.016920876673970596,-0.008737264300312957,-0.06317280115036647
138,0.005492558944952373,0.09586674767974365,-0.04435800802444268,-0.002940545973865664,0.0720199845995241,0.04672772773390506,-0.029128345313156143,0.009588911823077594,-0.00014821163018503174
139,-0.0633956634977009,0.005578400037368276,0.017621384362672986,-0.007980232260353761,-0.06449906085760773,0.03904963539707196,0.012563999754423768,-0.028252296514969542,-0.011851695440598536
140,0.049308307801761396,-0.025285206278044505,0.025154644176238784,-0.02085459426039654,0.009995938327434442,-0.00600775112232663,0.03333577722072796,-0.020742947986768925,-0.06333721827169565
141,0.016731802968341633,-0.018060619920210932,0.09437377855034766,-0.06867469273253154,0.00848323037607073,-0.045793290395378085,-0.021041276155616375,0.006484747700275635,-0.09380802021153709
142,0.010920317679933157,0.041099856195215265,-0.006931318756913292,-0.022303265765505603,-0.09116583879892455,0.025454472203718007,-0.006152764851915038,-0.03980637372906844,0.004689589128624473
143,-0.053194228361289134,0.042335589162485324,-0.056627210341647215,-0.026240907336497102,0.07739000423271869,0.044442820215093125,0.002725501221783234,-0.036738965787344466,-0.021890067697711568
144,-0.000486886631671473,-0.00829458630371779,-0.058448906795767835,-0.020555290539426934,0.03714370797452585,-0.05517078104907937,-0.009339679226523475,-0.0321080868610435,0.004106003680967789
145,-0.05208888907146443,0.02707635455221942,-0.031294550679615535,-0.021852766833097743,0.012501911472430434,-0.01989475743135269,0.03400291118600168,-0.03028440163311711,-0.025454392661796204
146,0.02550079239081273,0.06870795344421095,0.09016867711567982,-0.04104831796989153,0.0031401867474821995,-0.04783779977771462,-0.03209125594646417,-0.024229212511423133,-0.043107334632133544
147,0.034077718091247586,-0.03641428522927774,0.11201489474026621,-0.016982870619082904,0.003161262004055074,-0.052658702342430086,0.06640929533951784,0.045378359822604165,0.011541934202766984
148,0.05933129300846067,0.03257410040300474,0.003274687264114135,-0.09699133918665177,-0.0390027031334403,0.026874307427900503,0.04665177437799191,0.045054164369543154,-0.06397719891825011
149,0.0003252871764752704,0.010985555643575682,-0.012292885566407471,-0.07333739563995552,-0.013031390970308934,-0.014052906889483194,-0.00703089960708069,-0.021643677082853332,-0.018108069736743934
150,-0.015773253934064514,0.003951964958238964,-0.07734780222053976,0.019793431809379668,0.00016858819223150985,0.0009382058628392241,0.037052271020863295,-0.07737293104128765,-0.07928756082660107
151,-0.017868507871508423,0.026832964564954237,0.036792863858811586,0.02007132590040435,-0.010243517507499798,-0.08495476116553537,0.02939232319968362,0.049611325686776606,0.02544514613226313
152,0.06297329301824617,-0.03478978204998578,-0.009565867234395767,0.03060290358716528,0.002490911220607065,-0.04534125607079934,0.015207485319529873,0.023887698990464962,0.003172675463629517
153,-0.035399479963751285,-0.0232335362993006,-7.241537881030234e-05,0.035870204945839125,-0.05970447982789606,-0.053056117779595915,-0.08288633950412695,0.0020531700434279487,-0.04508114212089434
154,0.009859464922856625,-0.011717685554557513,0.02637420471081695,0.019717140180553202,-0.02748545337689398,-0.007396681419068626,0.04037265467692101,0.016473611120003964,-0.05620997858980863
155,0.04158807767098014,0.011854266305525524,0.005773508152741387,-0.00764924564166478,0.027327533971047445,-0.015472144386582598,0.008045609259281349,0.03562608767438311,-0.022817242670110996
156,-0.0725491662214946,0.029439218722172714,0.07183819606833883,0.05772514586261583,-0.06485929178575787,0.028351780050148465,0.05550723289245339,-0.017525394488560005,0.003739272010909155
157,0.008573213280486684,-0.06220570393255073,0.021203458132888695,0.04169247766277998,-0.03113577024380336,-0.04612450527111174,-0.0876179524896119,-0.009914944328123707,-0.02358751369387885
